OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-37185,2026-059V,2026-05-20T22:00:01.999584,15.37541329,.00009005,53.1594,8.9000,46.9398,120.0330,0,U,68340,999,593,-.8343722E-1,-.2774269E-1,0
STARLINK-37181,2026-059W,2026-05-20T22:00:01.999584,15.34347630,.00009728,53.1599,8.8760,143.9380,33.8706,0,U,68341,999,593,-.34512049E-3,-.11998E-3,0
STARLINK-37192,2026-059X,2026-05-20T21:55:05.571552,15.49422104,.00030695,53.1579,9.9462,83.8965,276.2394,0,U,68342,999,927,.86548286E-3,.48181E-3,0
STARLINK-37158,2026-059Y,2026-05-20T22:00:01.999584,15.34376010,.00018255,53.1603,9.1102,119.4522,302.0491,0,U,68343,999,595,-.13552921E-3,-.4949E-4,0
STARLINK-36380,2026-059Z,2026-05-20T08:57:52.452000,15.29373764,.00012731,53.1602,15.8127,87.8796,272.2351,0,U,68344,999,914,.31315397E-3,.8696E-4,0
STARLINK-37214,2026-059AA,2026-05-20T22:42:11.963520,15.51175928,.00167432,53.1590,8.7051,244.4530,115.4749,0,U,68345,999,929,.24431799E-1,.1621977E-1,0
STARLINK-37169,2026-059AB,2026-05-20T22:00:01.999584,15.38972664,.00013524,53.1608,9.0473,99.3499,353.5828,0,U,68346,999,595,-.64909921E-1,-.2272687E-1,0
STARLINK-37136,2026-059AC,2026-05-20T22:47:34.119744,15.30199874,.00036986,53.1585,12.2841,39.3231,320.8038,0,U,68347,999,924,.40341822E-3,.11608E-3,0
STARLINK-37182,2026-059AD,2026-05-20T22:00:01.999584,15.42996855,.00009109,53.1592,8.8943,137.3069,32.9699,0,U,68348,999,593,-.54658362E-1,-.2159386E-1,0
STARLINK-37183,2026-059AE,2026-05-20T08:36:30.866976,15.30198006,.00011584,53.1579,14.9926,83.9113,276.2020,0,U,68349,999,915,.58829235E-3,.17103E-3,0
CENTISPACE-2 S1,2026-060A,2026-05-20T16:54:14.020416,14.73604782,.00136525,54.9788,148.1872,49.8224,310.3967,0,U,68350,999,871,.36833414E-4,.34E-6,0
CENTISPACE-2 S2,2026-060B,2026-05-20T15:22:59.223072,14.73278255,.0012702,54.9794,148.4877,47.4265,312.7803,0,U,68351,999,870,.39118069E-4,.48E-6,0
CENTISPACE-2 S3,2026-060C,2026-05-20T18:19:03.737280,14.73827060,.00123568,54.9786,147.8569,71.6457,288.5885,0,U,68352,999,872,.10434659E-4,-.139E-5,0
CENTISPACE-2 S4,2026-060D,2026-05-20T18:18:17.328384,14.73713108,.00122898,54.9815,147.8683,83.9871,276.2528,0,U,68353,999,872,.9938988E-5,-.142E-5,0
CENTISPACE-2 S5,2026-060E,2026-05-20T14:48:16.028352,14.74027896,.00142907,54.9741,148.3249,81.5007,278.7611,0,U,68354,999,870,.40689008E-4,.61E-6,0
CENTISPACE-2 S6,2026-060F,2026-05-20T15:08:12.569856,14.73608300,.00123196,54.9743,148.3972,72.6445,287.5900,0,U,68355,999,870,.8467271E-5,-.152E-5,0
CENTISPACE-2 S7,2026-060G,2026-05-20T14:46:52.089888,14.73998270,.0013954,54.9851,148.3780,78.8680,281.3888,0,U,68356,999,870,.13757425E-4,-.117E-5,0
CENTISPACE-2 S8,2026-060H,2026-05-20T06:32:13.123104,14.74302368,.00141594,54.9841,149.7319,76.2536,284.0038,0,U,68357,999,865,.12347708E-3,.616E-5,0
CENTISPACE-2 S9,2026-060J,2026-05-20T15:03:27.440352,14.73578090,.00125642,54.9790,148.4091,77.8814,282.3591,0,U,68358,999,870,.10059768E-4,-.141E-5,0
CENTISPACE-2 S10,2026-060K,2026-05-20T14:42:33.994080,14.74103598,.0015318,54.9766,148.3184,86.0937,274.1813,0,U,68359,999,870,.14507159E-3,.756E-5,0
RASSVET-3 1,2026-061A,2026-05-20T10:41:40.294464,15.85487157,.00058508,82.2952,43.4408,199.9925,160.1116,0,U,68360,999,916,.25437144E-3,.61152E-3,0
RASSVET-3 2,2026-061B,2026-05-20T16:16:10.383744,15.89493963,.00122069,82.2957,42.9727,194.4547,165.6378,0,U,68361,999,921,.26417915E-3,.774E-3,.959524E-6
RASSVET-3 3,2026-061C,2026-05-20T21:01:59.781504,15.69731613,.00003802,82.2970,43.1029,341.9493,18.1754,0,U,68362,999,922,-.17261069E-2,-.199445E-2,0
RASSVET-3 4,2026-061D,2026-05-20T23:30:14.759136,16.05579722,.00199204,82.2943,42.2657,192.9686,167.1085,0,U,68363,999,928,.43546491E-3,.314588E-2,.43354109E-4
RASSVET-3 5,2026-061E,2026-05-20T20:37:38.141472,15.61523151,.00031852,82.2971,43.5699,140.2932,219.8558,0,U,68364,999,919,-.82464542E-3,-.69785E-3,0
RASSVET-3 6,2026-061F,2026-05-20T20:59:52.741536,15.64884866,.00082362,82.2966,43.4302,79.4451,280.7735,0,U,68365,999,920,-.62050636E-3,-.60023E-3,0
RASSVET-3 7,2026-061G,2026-05-20T19:24:26.918496,15.72146533,.00068623,82.2978,43.1707,178.2284,181.9004,0,U,68366,999,921,-.19227103E-2,-.244894E-2,0
RASSVET-3 8,2026-061H,2026-05-20T16:52:12.196416,15.86552864,.00100064,82.2958,43.0094,189.5714,170.5368,0,U,68367,999,921,.39840747E-3,.101487E-2,0
RASSVET-3 9,2026-061J,2026-05-20T11:28:34.605120,15.83764765,.00059579,82.2965,43.4983,189.1008,171.0154,0,U,68368,999,916,.2477221E-3,.54845E-3,0
RASSVET-3 10,2026-061K,2026-05-20T11:14:27.164544,15.92889282,.0014238,82.2950,43.1520,192.5089,167.5833,0,U,68369,999,918,.26767575E-3,.9347E-3,.2029273E-5
RASSVET-3 11,2026-061L,2026-05-20T15:38:52.892448,15.89907954,.0005148,82.2958,42.9314,192.6585,167.4559,0,U,68370,999,921,-.14632233E-3,-.42992E-3,-.459112E-6
RASSVET-3 12,2026-061M,2026-05-20T16:30:21.886848,15.65110982,.00006169,82.2967,43.4790,334.6867,25.4361,0,U,68371,999,918,-.27010128E-2,-.257116E-2,0
RASSVET-3 13,2026-061N,2026-05-20T20:51:11.247552,15.61004843,.00022852,82.2979,43.5891,178.8719,181.2543,0,U,68372,999,919,-.20773615E-2,-.170287E-2,0
RASSVET-3 14,2026-061P,2026-05-20T21:35:39.850656,15.84670672,.0003299,82.2964,42.8094,187.4568,172.6653,0,U,68373,999,924,-.19146944E-3,-.43584E-3,0
RASSVET-3 15,2026-061Q,2026-05-20T17:04:24.493440,15.83879119,.00054152,82.2973,43.1909,186.9875,173.1319,0,U,68374,999,920,.22386212E-3,.49798E-3,0
RASSVET-3 16,2026-061R,2026-05-20T17:00:00.223488,15.82940658,.00133236,82.2956,43.5067,200.1081,159.9665,0,U,68375,999,918,.21838947E-3,.46735E-3,0
SUPERVIEW NEO-2 05,2026-062A,2026-05-20T04:00:12.464352,15.19720246,.000178,97.4384,147.8733,87.0415,273.1024,0,U,68377,999,839,.57826364E-4,.1167E-4,0
SUPERVIEW NEO-2 06,2026-062B,2026-05-20T05:35:01.289184,15.19720116,.00014931,97.4384,147.9434,107.6644,252.4754,0,U,68378,999,840,.52170361E-4,.1047E-4,0
STARLINK-36296,2026-063A,2026-05-20T22:52:28.363584,15.78105153,.00020268,97.2868,284.5604,349.1710,10.9513,0,U,68380,999,903,.17497662E-2,.307276E-2,0
STARLINK-37111,2026-063B,2026-05-20T22:28:28.971552,15.33440899,.00010166,97.2864,283.5061,84.7670,275.3689,0,U,68381,999,896,.19227152E-3,.6136E-4,0
STARLINK-36946,2026-063C,2026-05-20T22:00:01.999584,15.33449229,.00016119,97.2867,283.5736,82.4777,18.6369,0,U,68382,999,604,-.40353883E-4,-.1378E-4,0
STARLINK-37121,2026-063D,2026-05-20T22:36:18.766368,15.33439440,.00011618,97.2872,283.4991,126.3965,233.7385,0,U,68383,999,896,.43963285E-3,.14142E-3,0
STARLINK-37137,2026-063E,2026-05-20T19:55:46.909920,15.33452179,.00006529,97.2867,283.4945,79.1496,280.9820,0,U,68384,999,895,.36789883E-3,.11823E-3,0
STARLINK-37128,2026-063F,2026-05-20T22:00:01.999584,15.33449492,.0001789,97.2861,283.5209,83.5009,257.6111,0,U,68385,999,603,.24898682E-3,.7973E-4,0
STARLINK-37198,2026-063G,2026-05-20T22:00:01.999584,15.33449416,.00014434,97.2859,283.6107,49.6002,141.4060,0,U,68386,999,602,.33301726E-3,.10693E-3,0
STARLINK-37223,2026-063H,2026-05-20T22:00:01.999584,15.36132779,.00013823,97.2845,283.5313,117.2481,236.8953,0,U,68387,999,603,-.96230902E-1,-.2982826E-1,0
STARLINK-37203,2026-063J,2026-05-20T23:11:32.908704,15.33452129,.00011732,97.2861,283.6142,83.2383,276.8993,0,U,68388,999,897,.61629971E-3,.19878E-3,0
STARLINK-37197,2026-063K,2026-05-20T22:00:01.999584,15.37128086,.00022492,97.2857,283.5958,70.6732,88.0759,0,U,68389,999,602,-.71296833E-1,-.2310083E-1,0
STARLINK-37193,2026-063L,2026-05-20T22:00:01.999584,15.82748139,.00045911,97.2874,284.6682,261.9756,242.4868,0,U,68390,999,595,.46817644E-3,.99062E-3,0
STARLINK-37216,2026-063M,2026-05-20T16:00:51.214752,15.33434302,.00011004,97.2869,283.2596,90.8893,269.2475,0,U,68391,999,892,.28655033E-3,.9184E-4,0
STARLINK-37215,2026-063N,2026-05-20T22:00:01.999584,15.35496089,.00014108,97.2850,283.5191,87.9373,237.0385,0,U,68392,999,603,-.91006509E-1,-.2787882E-1,0
STARLINK-37184,2026-063P,2026-05-20T22:00:01.999584,15.34314861,.00018413,97.2853,283.5562,108.6665,307.0345,0,U,68393,999,604,-.42170615E-1,-.1282333E-1,0
STARLINK-37157,2026-063Q,2026-05-20T22:48:03.418848,15.33456140,.00006018,97.2873,283.6398,20.0241,340.1025,0,U,68394,999,897,.32176856E-3,.10331E-3,0
STARLINK-37172,2026-063R,2026-05-20T22:32:23.653824,15.33455046,.00006812,97.2872,283.5008,58.9481,301.1829,0,U,68395,999,896,.35172641E-3,.113E-3,0
STARLINK-37190,2026-063S,2026-05-20T19:51:51.688512,15.33456875,.00007953,97.2864,283.4974,97.0137,263.1196,0,U,68396,999,895,.38289856E-3,.12311E-3,0
STARLINK-37194,2026-063T,2026-05-20T22:00:01.999584,15.33452162,.00019338,97.2858,283.5322,80.8982,290.2060,0,U,68397,999,603,.38661864E-4,.1173E-4,0
STARLINK-37220,2026-063U,2026-05-20T15:56:56.186880,15.33427633,.00007865,97.2867,283.2607,72.7429,287.3900,0,U,68398,999,892,.52475324E-3,.16894E-3,0
STARLINK-37187,2026-063V,2026-05-20T22:00:01.999584,15.33406431,.00020364,97.2858,283.6171,88.0685,118.0856,0,U,68399,999,603,.45354148E-3,.14578E-3,0
STARLINK-36235,2026-063W,2026-05-20T20:15:23.503392,15.33440614,.00012111,97.2871,283.4762,91.9013,268.2368,0,U,68400,999,895,.51389439E-3,.16549E-3,0
STARLINK-37175,2026-063X,2026-05-20T22:00:01.999584,15.34290659,.00018243,97.2856,283.4938,70.0882,195.6262,0,U,68401,999,600,-.4105983E-1,-.1233073E-1,0
STARLINK-36360,2026-063Y,2026-05-20T07:47:32.015904,15.33453786,.00019933,97.2875,282.9587,93.5257,266.6214,0,U,68402,999,887,.31080405E-3,.9975E-4,0
STARLINK-37218,2026-063Z,2026-05-20T07:41:25.758528,15.75225811,.00014179,97.2857,283.7296,97.5415,262.6011,0,U,68403,999,892,.8859947E-3,.134328E-2,0
STARLINK-37188,2026-063AA,2026-05-20T22:51:58.711968,15.33469426,.00011294,97.2874,283.6336,57.9750,302.1603,0,U,68404,999,897,.42290628E-3,.13613E-3,0
SHIYAN-33,2026-064A,2026-05-20T22:23:41.377920,15.23640992,.00150568,97.4623,216.5910,48.3561,311.8962,0,U,68405,999,834,.14032879E-3,.33E-4,0
LPNTSAT-001 (IOD-1),2026-065A,2026-05-20T22:14:24.860832,15.18373586,.00183021,97.4051,22.0113,98.6359,261.6950,0,U,68408,999,812,.90169146E-4,.1793E-4,0
LPNTSAT-002 (IOD-2),2026-065B,2026-05-20T22:05:05.706816,15.18839230,.0015941,97.4035,22.0117,94.1869,266.1187,0,U,68409,999,810,.20799202E-3,.4278E-4,0
XINZHENGCHENG-01,2026-066A,2026-05-20T22:24:42.139584,14.88381190,.00250568,84.9668,245.0779,353.2814,6.8070,0,U,68412,999,767,.31862333E-4,.326E-5,0
XINZHENGCHENG 01,2026-066C,2026-05-20T22:16:42.483072,14.88574717,.0025652,84.9667,245.0726,353.8846,6.2060,0,U,68414,999,767,.60258805E-4,.594E-5,0
TIANSHI-01,2026-066D,2026-05-20T22:19:35.271840,14.88557670,.00247921,84.9665,245.0739,353.5123,6.5776,0,U,68415,999,767,.16102532E-3,.1535E-4,0
TRANSPORTER-16 OBJECT A,2026-067A,2026-05-20T16:38:04.100064,15.19086007,.00032219,97.4537,99.6270,49.4260,310.7254,0,U,68416,999,777,.23382548E-3,.4837E-4,0
JACK-002,2026-067B,2026-05-20T15:06:27.697536,15.19006300,.00032676,97.4558,99.5723,53.0267,307.1266,0,U,68417,999,776,.22451473E-3,.4631E-4,0
OPTISAT,2026-067C,2026-05-19T20:15:43.243200,15.18698067,.0003838,97.4575,98.7978,59.2020,300.9591,0,U,68418,999,764,.15970099E-3,.3245E-4,0
FEMTO-1,2026-067D,2026-05-20T16:48:19.570464,15.18722244,.00026167,97.4530,99.6146,47.9029,312.2428,0,U,68419,999,777,.89632847E-4,.1793E-4,0
ERMIS-2,2026-067E,2026-05-20T03:59:38.069376,15.19193486,.00025105,97.4473,99.0687,55.6537,304.4935,0,U,68420,999,769,.3316028E-3,.6912E-4,0
VIREON-2,2026-067F,2026-05-20T16:56:10.751136,15.18592049,.00019671,97.4508,99.5921,59.5974,300.5454,0,U,68421,999,777,.13584382E-3,.2741E-4,0
BRO-19,2026-067G,2026-05-20T15:21:38.701728,15.18591693,.00019538,97.4471,99.5034,62.8588,297.2845,0,U,68422,999,776,.13885574E-3,.2804E-4,0
SPOQC,2026-067H,2026-05-20T02:45:08.489376,15.18565867,.00023472,97.4496,98.9963,73.2700,286.8792,0,U,68423,999,768,.16292736E-3,.3299E-4,0
SPACEVAN-002,2026-067J,2026-05-20T20:33:47.959776,15.18052572,.00037443,97.4510,99.6993,111.8389,248.3244,0,U,68424,999,779,.20085906E-3,.4023E-4,0
ERMIS-3,2026-067K,2026-05-20T15:28:29.091360,15.18481014,.00035246,97.4579,99.5670,80.6899,279.4733,0,U,68425,999,776,.18234728E-3,.3691E-4,0
TRANSPORTER-16 OBJECT L,2026-067L,2026-05-20T07:18:31.654656,15.19071390,.00040967,97.4537,99.2301,86.5179,273.6524,0,U,68426,999,771,.39682661E-3,.8258E-4,0
EMISAR,2026-067M,2026-05-20T15:19:04.564128,15.18841672,.00038677,97.4539,99.5501,85.7258,274.4418,0,U,68427,999,776,.29902425E-3,.6163E-4,0
OUT OF THE BOX (OOTB),2026-067N,2026-05-19T15:52:52.126752,15.18263336,.00035849,97.4563,98.5745,92.8113,267.3531,0,U,68428,999,761,.1195426E-3,.2381E-4,0
TRANSPORTER-16 OBJECT P,2026-067P,2026-05-19T09:26:04.278048,15.18740035,.00048114,97.4505,98.2824,111.7904,248.3843,0,U,68429,999,757,.32327319E-3,.6649E-4,0
TRANSPORTER-16 OBJECT Q,2026-067Q,2026-05-20T15:24:55.144224,15.18641001,.0002689,97.4491,99.5144,85.3152,274.8389,0,U,68430,999,776,.23456489E-3,.479E-4,0
DISCO-2,2026-067R,2026-05-20T15:27:30.237408,15.18606119,.00044297,97.4593,99.5778,90.6480,269.5262,0,U,68431,999,776,.18103174E-3,.3678E-4,0
NUSAT-53 (JANE GOODALL),2026-067S,2026-05-20T07:46:29.985888,15.18244985,.00042525,97.4550,99.2127,106.5838,253.5864,0,U,68432,999,771,.17489012E-3,.3514E-4,0
T.MICROSAT-2,2026-067T,2026-05-20T16:35:09.003552,15.17098934,.00067585,97.4560,99.4964,141.0407,219.1315,0,U,68433,999,776,.16909403E-3,.3285E-4,0
VIREON-1,2026-067U,2026-05-20T15:30:01.327680,15.18405385,.00035644,97.4573,99.5613,80.9269,279.2368,0,U,68434,999,776,.13064043E-3,.262E-4,0
ION SCV-019 (ASTOUNDING ALEXANDRA),2026-067V,2026-05-20T20:43:32.832480,15.17587889,.00035142,97.4535,99.7101,127.5954,232.5599,0,U,68435,999,779,.10461605E-3,.2035E-4,0
HAWK-14B,2026-067W,2026-05-20T20:39:55.795680,15.17965977,.00040877,97.4537,99.7119,118.9379,241.2265,0,U,68436,999,779,.14621384E-3,.2903E-4,0
TRANSPORTER-16 OBJECT X,2026-067X,2026-05-20T15:31:03.957312,15.18817726,.00045374,97.4499,99.5104,116.3073,243.8628,0,U,68437,999,776,.51017195E-3,.10561E-3,0
TRANSPORTER-16 OBJECT Y,2026-067Y,2026-05-20T15:27:21.787488,15.18949550,.00051927,97.4518,99.5273,118.3013,241.8746,0,U,68438,999,776,.41952829E-3,.8705E-4,0
TRANSPORTER-16 OBJECT Z,2026-067Z,2026-05-19T19:04:58.630656,15.18675943,.00043533,97.4511,98.6688,126.2368,233.9269,0,U,68439,999,763,.5196111E-3,.10714E-3,0
TRANSPORTER-16 OBJECT AA,2026-067AA,2026-05-20T15:28:55.060608,15.19109463,.00048219,97.4505,99.5196,124.7782,235.3907,0,U,68440,999,776,.65818037E-3,.13767E-3,0
HAWK-14C,2026-067AB,2026-05-20T20:40:04.869408,15.17963768,.00034647,97.4475,99.6368,137.9598,222.1902,0,U,68441,999,779,.14180441E-3,.2813E-4,0
NUSAT-54 (BRANCA MARQUES),2026-067AC,2026-05-20T16:19:53.579136,15.17432706,.00053582,97.4531,99.4897,143.3032,216.8570,0,U,68442,999,776,.17462823E-3,.3427E-4,0
TRANSPORTER-16 OBJECT AD,2026-067AD,2026-05-20T14:48:34.708896,15.17332426,.00053979,97.4540,99.4270,146.7840,213.3733,0,U,68443,999,775,.15656172E-3,.3057E-4,0
SHARJAH-SAT-2,2026-067AE,2026-05-20T15:28:51.741120,15.18524536,.00036949,97.4565,99.5578,88.1641,272.0017,0,U,68444,999,776,.22150584E-3,.4505E-4,0
TRANSPORTER-16 OBJECT AF,2026-067AF,2026-05-20T14:56:38.621472,15.17136294,.00055922,97.4511,99.4000,153.6083,206.5437,0,U,68445,999,775,.13860622E-3,.2683E-4,0
HADES-SA (SPINNYONE),2026-067AG,2026-05-20T16:16:17.719968,15.18027540,.00080382,97.4403,99.4112,151.4172,208.7504,0,U,68446,999,775,.56128936E-3,.11372E-3,0
IRIDE-MS1-EAGLET 2-14,2026-067AH,2026-05-20T07:37:35.628672,15.18509641,.0003438,97.4512,99.1971,96.4244,263.7382,0,U,68447,999,771,.24827542E-3,.5056E-4,0
HAWK-14A,2026-067AJ,2026-05-20T20:40:17.131296,15.17963844,.00040945,97.4596,99.7935,144.8218,215.3287,0,U,68448,999,779,.14335417E-3,.2844E-4,0
IRIDE-MS1-EAGLET 2-9,2026-067AK,2026-05-20T14:37:37.006176,15.17662365,.00047862,97.4505,99.4140,143.5373,216.6188,0,U,68449,999,775,.23239168E-3,.4614E-4,0
IRIDE-MS1-EAGLET 2-13,2026-067AL,2026-05-20T07:42:51.335136,15.18395792,.00039745,97.4539,99.2106,102.8469,257.3209,0,U,68450,999,771,.23943263E-3,.4857E-4,0
IRIDE-MS1-EAGLET 2-10,2026-067AM,2026-05-20T07:39:49.142592,15.18463489,.00033806,97.4497,99.1849,99.8127,260.3489,0,U,68451,999,771,.2447424E-3,.4976E-4,0
IRIDE-MS1-EAGLET 2-16,2026-067AN,2026-05-20T14:34:51.697056,15.17721979,.00050256,97.4539,99.4412,137.8361,222.3260,0,U,68452,999,775,.22995689E-3,.4572E-4,0
TRANSPORTER-16 OBJECT AP,2026-067AP,2026-05-20T04:34:03.547776,15.18372305,.00041712,97.4544,99.0822,104.9499,255.2198,0,U,68453,999,769,.23641829E-3,.4792E-4,0
AISSAT 4,2026-067AQ,2026-05-20T14:49:25.862880,15.17400358,.00063809,97.4566,99.4448,142.5809,217.5870,0,U,68454,999,775,.22974303E-3,.4527E-4,0
TRANSPORTER-16 OBJECT AR,2026-067AR,2026-05-20T16:34:03.495072,15.17109939,.00066622,97.4568,99.5009,143.4455,216.7234,0,U,68455,999,776,.15764453E-3,.3059E-4,0
PARUS-6U1,2026-067AS,2026-05-20T03:52:17.080320,15.17188389,.00066061,97.4544,98.9666,145.0344,215.1324,0,U,68456,999,768,.20138178E-3,.3935E-4,0
TRANSPORTER-16 OBJECT AT,2026-067AT,2026-05-20T07:24:12.848256,15.18888232,.00039131,97.4539,99.2251,88.5945,271.5738,0,U,68457,999,771,.3451142E-3,.7133E-4,0
SAL-E,2026-067AU,2026-05-20T16:30:16.489440,15.17317423,.00066822,97.4470,99.4401,150.8601,209.3007,0,U,68458,999,776,.26076758E-3,.5135E-4,0
TRANSPORTER-16 OBJECT AV,2026-067AV,2026-05-20T03:56:14.374464,15.17116136,.00069636,97.4524,98.9508,146.4532,213.7144,0,U,68459,999,768,.2147469E-3,.4193E-4,0
COSMO,2026-067AW,2026-05-19T19:58:29.944992,15.17233133,.00068117,97.4490,98.6080,149.9062,210.2564,0,U,68460,999,763,.27020394E-3,.5311E-4,0
IRIDE-MS1-EAGLET 2-12,2026-067AX,2026-05-20T16:08:47.007456,15.17748418,.00048909,97.4542,99.5094,138.1512,222.0096,0,U,68461,999,776,.22588336E-3,.4494E-4,0
IRIDE-MS1-EAGLET 2-15,2026-067AY,2026-05-20T20:26:21.760800,15.18311938,.00044818,97.4544,99.7306,107.7308,252.4416,0,U,68462,999,779,.24765555E-3,.5014E-4,0
GARAI-B (UNAMUNO),2026-067AZ,2026-05-20T14:38:47.277024,15.17448283,.0004494,97.4534,99.4287,139.8309,220.3258,0,U,68463,999,775,.28075256E-3,.5554E-4,0
FGN-100-D3,2026-067BA,2026-05-20T19:23:43.260576,15.17416321,.00036455,97.4508,99.6101,148.5794,211.5658,0,U,68464,999,778,.15446861E-3,.3022E-4,0
HOTSAT-2,2026-067BB,2026-05-20T14:40:36.107328,15.17424982,.00039912,97.4516,99.4179,144.9594,215.1903,0,U,68465,999,775,.10125483E-3,.1958E-4,0
TRANSPORTER-16 OBJECT BC,2026-067BC,2026-05-20T08:40:55.167168,15.17186057,.00066359,97.4477,99.1147,158.9429,201.2079,0,U,68466,999,756,.25571937E-3,.5016E-4,0
TRANSPORTER-16 OBJECT BD,2026-067BD,2026-05-20T14:37:19.377120,15.18064981,.00073667,97.4409,99.3527,151.1065,209.0578,0,U,68467,999,775,.53008775E-3,.10745E-3,0
ERMIS-1,2026-067BE,2026-05-19T20:03:05.345856,15.17192158,.00080096,97.4545,98.6409,140.3844,219.7976,0,U,68468,999,763,.33161443E-3,.6528E-4,0
LUNA-2,2026-067BG,2026-05-19T09:01:08.969664,15.17071349,.00076355,97.4470,98.1349,153.9096,206.2524,0,U,68470,999,756,.16756055E-3,.3253E-4,0
LEMUR-2-DELOITTE-3,2026-067BH,2026-05-20T15:16:53.357952,14.91262353,.000528,97.7568,99.2571,123.8504,236.3218,0,U,68471,999,762,.47160191E-3,.464E-4,0
FLYLAB1,2026-067BJ,2026-05-20T18:42:05.643072,14.90767970,.00055055,97.7617,99.4066,117.7605,242.4172,0,U,68472,999,764,.16224323E-3,.154E-4,0
VIGORIDE-7,2026-067BK,2026-05-19T09:23:40.431552,15.20647289,.00050834,97.4603,98.3024,197.7619,162.3440,0,U,68473,999,755,.39303593E-3,.8563E-4,0
BLACK KITE-2,2026-067BL,2026-05-20T20:40:10.063776,14.92440980,.00023344,97.7536,99.5607,22.9386,337.1937,0,U,68474,999,765,.13038002E-3,.128E-4,0
TRANSPORTER-16 OBJECT BM,2026-067BM,2026-05-20T16:47:27.092832,14.91528668,.000523,97.7507,99.2977,123.2469,236.9252,0,U,68475,999,710,.6048925E-3,.6008E-4,0
LEMUR-2-JULIA-JOEL,2026-067BN,2026-05-20T20:39:30.735360,14.92513881,.00029051,97.7551,99.5695,35.8601,324.2812,0,U,68476,999,765,.21137996E-3,.2114E-4,0
TRANSPORTER-16 OBJECT BP,2026-067BP,2026-05-20T15:11:35.295360,14.91501003,.00056127,97.7518,99.2341,136.2783,223.8881,0,U,68477,999,702,.60378434E-3,.5993E-4,0
FOSSASAT-2E25,2026-067BQ,2026-05-20T16:04:41.256480,14.92085678,.00029068,97.7587,99.3771,48.3725,311.7742,0,U,68478,999,762,.35949677E-4,.309E-5,0
LEMUR-2-PEGGY-2004,2026-067BR,2026-05-20T07:55:56.832960,14.92366837,.00023571,97.7539,99.0251,50.4616,309.6811,0,U,68479,999,757,.37211811E-3,.3751E-4,0
LEMUR-2-IRINA,2026-067BS,2026-05-20T20:27:03.995712,14.92739873,.00045638,97.7616,99.6178,26.7131,333.4322,0,U,68480,999,765,.19606166E-3,.1968E-4,0
TORO3,2026-067BT,2026-05-20T16:06:53.114976,14.92073751,.00042319,97.7656,99.4155,62.0045,298.1602,0,U,68481,999,762,.29224527E-4,.241E-5,0
LEMUR-2-SEJONG-3,2026-067BU,2026-05-20T20:27:11.362176,14.92734379,.00035905,97.7562,99.5870,14.8766,345.2558,0,U,68482,999,765,.18959246E-3,.1901E-4,0
LEMUR-2-CLARA,2026-067BV,2026-05-20T20:39:32.270688,14.92509798,.00042819,97.7632,99.6170,42.3525,317.8024,0,U,68483,999,765,.2456662E-3,.2466E-4,0
VINDLER 2.2,2026-067BW,2026-05-20T22:00:01.999584,15.00624551,.00034928,97.7621,99.7331,59.4482,56.4910,0,U,68484,999,130,-.96471582E-3,-.12227E-3,0
CAPELLA-20 (ACADIA-10),2026-067BX,2026-05-20T20:55:33.418848,14.92197505,.00029849,97.7566,99.5659,60.9781,299.1737,0,U,68485,999,765,.41451921E-3,.4168E-4,0
VINDLER 2.3,2026-067BY,2026-05-20T14:40:19.713792,14.91867909,.00026053,97.7568,99.2896,75.3017,284.8490,0,U,68486,999,761,.10108316E-3,.966E-5,0
AE1A,2026-067BZ,2026-05-20T20:42:42.954624,14.92449745,.00021043,97.7532,99.5552,34.5520,325.5836,0,U,68487,999,765,.20262892E-3,.2021E-4,0
VINDLER 2.1,2026-067CA,2026-05-20T08:20:33.816768,14.91938651,.0002714,97.7563,99.0169,102.9905,257.1617,0,U,68488,999,757,.10399878E-3,.997E-5,0
LEMUR-2-CARROLLEMO,2026-067CB,2026-05-20T16:40:41.960640,14.91442965,.00032607,97.7525,99.3093,125.7951,234.3571,0,U,68489,999,762,.24587035E-3,.2402E-4,0
MIMIR 1,2026-067CC,2026-05-20T15:03:41.596128,14.91224021,.00039014,97.7601,99.2883,105.4827,254.6823,0,U,68490,999,761,.13965253E-3,.1333E-4,0
LEMUR-2-DELOITTE-2,2026-067CD,2026-05-20T10:21:46.884960,14.91290843,.00042699,97.7551,99.0549,124.0945,236.0679,0,U,68491,999,758,.1803032E-3,.174E-4,0
LEMUR-2-EMARCHIA,2026-067CE,2026-05-20T16:48:45.502560,14.91372635,.00048856,97.7557,99.3202,124.9298,235.2380,0,U,68492,999,762,.40212507E-3,.3958E-4,0
LEMUR-2-POLO-11,2026-067CF,2026-05-20T16:46:57.330624,14.91366520,.00056439,97.7643,99.3722,107.5434,252.6402,0,U,68493,999,762,.38937443E-3,.3831E-4,0
